,agencyId,id,propertyDetailsUrl,agencyName,agencyProfilePageUrl,agent,bathrooms,bedrooms,carspaces,postcode,propertyType,result,state,streetName,streetNumber,streetType,suburb,geoLocation.latitude,geoLocation.longitude,unitNumber,price
1527,34112,2018055948,https://www.domain.com.au/12-morey-court-roxburgh-park-vic-3064-2018055948,Di Battista Real Estate,https://www.domain.com.au/real-estate-agencies/dibattistarealestate-34112,Di Battista Real Estate,1.0,3,1.0,3064,House,AUSD,Vic,Morey,12,Ct,Roxburgh Park,-37.6375771,144.9286872,,503000.0
1528,22388,2018045586,https://www.domain.com.au/14-bentham-street-roxburgh-park-vic-3064-2018045586,Harcourts Hume,https://www.domain.com.au/real-estate-agencies/harcourtshume-22388,HAR Hume,2.0,3,1.0,3064,House,PTSD,Vic,Bentham,14,St,Roxburgh Park,-37.6218193,144.9294613,,530000.0
1529,22388,2018022362,https://www.domain.com.au/8-beveridge-drive-roxburgh-park-vic-3064-2018022362,Harcourts Hume,https://www.domain.com.au/real-estate-agencies/harcourtshume-22388,HAR Hume,2.0,4,2.0,3064,House,PTSD,Vic,Beveridge,8,Dr,Roxburgh Park,-37.6161426,144.9190977,,780000.0
1530,22388,2017969061,https://www.domain.com.au/9-chesterville-court-roxburgh-park-vic-3064-2017969061,Harcourts Hume,https://www.domain.com.au/real-estate-agencies/harcourtshume-22388,HAR Hume,2.0,4,2.0,3064,House,PTSD,Vic,Chesterville,9,Ct,Roxburgh Park,-37.6112214,144.9202802,,730000.0
1531,22388,2018008170,https://www.domain.com.au/56-everglade-crescent-roxburgh-park-vic-3064-2018008170,Harcourts Hume,https://www.domain.com.au/real-estate-agencies/harcourtshume-22388,HAR Hume,3.0,4,2.0,3064,House,PTSD,Vic,Everglade,56,Cr,Roxburgh Park,-37.6253818,144.9196997,,815000.0
1532,12708,2017878977,https://www.domain.com.au/16-quarter-street-roxburgh-park-vic-3064-2017878977,YPA Hume City,https://www.domain.com.au/real-estate-agencies/ypahumecity-12708,YPA Hume City,2.0,4,2.0,3064,House,PTSD,Vic,Quarter,16,St,Roxburgh Park,-37.6269827,144.9156362,,739000.0
1533,21659,2018073527,https://www.domain.com.au/101-64-sahi-crescent-roxburgh-park-vic-3064-2018073527,_Raine & Horne Roxburgh Park,https://www.domain.com.au/real-estate-agencies/rainehorneroxburghpark-21659,R&H Roxburgh Park,1.0,2,1.0,3064,Unit,PTSD,Vic,Sahi,64,Cr,Roxburgh Park,-37.6375081,144.9347601,101,330000.0
1534,0,0,https://www.domain.com.au/property-profile/20-southern-cross-drive-roxburgh-park-vic-3064,,,Ray White Craigieburn,,4,,,House,PTSD,,Southern Cross,20,Dr,Roxburgh Park,,,,615000.0
1535,22388,2018022361,https://www.domain.com.au/27-villawood-avenue-roxburgh-park-vic-3064-2018022361,Harcourts Hume,https://www.domain.com.au/real-estate-agencies/harcourtshume-22388,HAR Hume,1.0,3,2.0,3064,House,PTSD,Vic,Villawood,27,Av,Roxburgh Park,-37.6121342,144.9178507,,580000.0
1536,34539,2017965195,https://www.domain.com.au/77-barkly-rutherglen-vic-3685-2017965195,Get Leased & Get Sold Properties,https://www.domain.com.au/real-estate-agencies/getleasedgetsoldproperties-34539,Get Leased & Get Sold Properties,2.0,3,4.0,3685,House,PTSD,Vic,Barkly,77,St,Rutherglen,-36.0453629,146.4612075,,
1537,33594,2018075683,https://www.domain.com.au/12-jacaranda-avenue-rutherglen-vic-3685-2018075683,Moloney Real Estate,https://www.domain.com.au/real-estate-agencies/moloneyrealestate-33594,Moloney Real Estate,2.0,4,6.0,3685,House,PTSD,Vic,Jacaranda,12,Av,Rutherglen,-36.0631252,146.4622138,,1200000.0
1538,17695,2018083244,https://www.domain.com.au/9-anelida-street-rye-vic-3941-2018083244,YPA Estate Agents Mornington Peninsula,https://www.domain.com.au/real-estate-agencies/ypaestateagentsmorningtonpeninsula-17695,YPA Estate Agents Mornington Peninsula,1.0,4,1.0,3941,House,PTSD,Vic,Anelida,9,St,Rye,-38.376329,144.7877719,,950000.0
1539,17695,2018035244,https://www.domain.com.au/399-browns-road-rye-vic-3941-2018035244,YPA Estate Agents Mornington Peninsula,https://www.domain.com.au/real-estate-agencies/ypaestateagentsmorningtonpeninsula-17695,YPA Estate Agents Mornington Peninsula,2.0,4,2.0,3941,House,PTSD,Vic,Browns,399,Rd,Rye,-38.3928051,144.810495,,1375000.0
1540,7301,2018024218,https://www.domain.com.au/71-creedmore-drive-rye-vic-3941-2018024218,Stockdale & Leggo Rye,https://www.domain.com.au/real-estate-agencies/stockdaleleggorye-7301,S&L Rye,2.0,4,3.0,3941,House,PTSD,Vic,Creedmore,71,Dr,Rye,-38.3843473,144.8222966,,940000.0
1541,32622,2017970317,https://www.domain.com.au/8-danny-street-rye-vic-3941-2017970317,Crowders Real Estate,https://www.domain.com.au/real-estate-agencies/crowdersrealestate-32622,Crowders Real Estate,2.0,4,3.0,3941,House,PTSD,Vic,Danny,8,St,Rye,-38.393265,144.809391,,2060000.0
1542,0,0,https://www.domain.com.au/property-profile/53-55-heyfield-road-rye-vic-3941,,,Your Expert Real Estate - CASEY,,3,,,House,PTSD,,Heyfield,53-55,Rd,Rye,,,,
1543,8421,2017888963,https://www.domain.com.au/24-toagara-street-rye-vic-3941-2017888963,Prentice Real Estate,https://www.domain.com.au/real-estate-agencies/prenticerealestate-8421,Prentice Real Estate,1.0,3,2.0,3941,House,PTSD,Vic,Toagara,24,St,Rye,-38.3791807,144.813299,,750000.0
1544,24053,2017783754,https://www.domain.com.au/64-weeroona-st-rye-vic-3941-2017783754,Sorrento Homes Pty Ltd,https://www.domain.com.au/real-estate-agencies/blairgowrie/sorrentohomesptyltd,Sorrento Homes,1.0,2,1.0,3941,House,PTSD,Vic,Weeroona,64,St,Rye,-38.3778048,144.8304789,,
1545,7301,2017891053,https://www.domain.com.au/4-11-weir-street-rye-vic-3941-2017891053,Stockdale & Leggo Rye,https://www.domain.com.au/real-estate-agencies/stockdaleleggorye-7301,S&L Rye,2.0,2,1.0,3941,Townhouse,PTSD,Vic,Weir,11,St,Rye,-38.3726121,144.8284049,4,845000.0
1546,32633,2018045320,https://www.domain.com.au/21-tuerong-street-rye-vic-3941-2018045320,Eview Group - Shoreline Real Estate,https://www.domain.com.au/real-estate-agencies/eviewgroupshorelinerealestate-32633,Eview Group - Shoreline Real Estate,1.0,2,3.0,3941,House,AUSP,Vic,Tuerong,21,St,Rye,-38.3784868,144.8122254,,710000.0
1547,4541,2017832652,https://www.domain.com.au/23-deck-terrace-safety-beach-vic-3936-2017832652,Jacobs & Lowe Mornington,https://www.domain.com.au/real-estate-agencies/jacobslowemornington-4541,Jacobs & Lowe Mornington,3.0,4,2.0,3936,House,PTSD,Vic,Deck,23,Tce,Safety Beach,-38.3037897,145.0081115,,1075000.0
1548,32633,2018063839,https://www.domain.com.au/21-knott-street-safety-beach-vic-3936-2018063839,Eview Group - Shoreline Real Estate,https://www.domain.com.au/real-estate-agencies/eviewgroupshorelinerealestate-32633,Eview Group - Shoreline Real Estate,1.0,3,2.0,3936,House,PTSD,Vic,Knott,21,St,Safety Beach,-38.3096141,145.0006219,,1050000.0
1549,32621,2018066218,https://www.domain.com.au/192-marine-drive-safety-beach-vic-3936-2018066218,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,Belle Property Dromana,1.0,3,2.0,3936,House,AUVB,Vic,Marine,192,Dr,Safety Beach,-38.3056496,144.9951558,,2400000.0
1550,15011,2017877515,https://www.domain.com.au/9-janice-way-sale-vic-3850-2017877515,Wellington Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/wellingtonrealestateptyltd-15011,Wellington Real Estate Pty Ltd,2.0,4,2.0,3850,House,PTSD,Vic,Janice,9,Wy,Sale,-38.0974961,147.0850478,,417500.0
1551,15011,2017883989,https://www.domain.com.au/46-woondella-boulevard-sale-vic-3850-2017883989,Wellington Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/wellingtonrealestateptyltd-15011,Wellington Real Estate Pty Ltd,2.0,3,2.0,3850,House,PTSD,Vic,Woondella,46,Bvd,Sale,-38.0875049,147.0540984,,530000.0
1552,15011,2017891777,https://www.domain.com.au/29-291-york-street-sale-vic-3850-2017891777,Wellington Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/wellingtonrealestateptyltd-15011,Wellington Real Estate Pty Ltd,1.0,2,1.0,3850,Unit,PTSD,Vic,York,291-293,St,Sale,-38.1021117,147.0676973,29,196000.0
1553,31138,2017998695,https://www.domain.com.au/8b-elevation-crescent-san-remo-vic-3925-2017998695,Andersen Property Specialists,https://www.domain.com.au/real-estate-agencies/andersenpropertyspecialists-31138,Andersen Property Specialists,2.0,5,2.0,3925,House,PTSD,Vic,Elevation,8b,Cr,San Remo,-38.5214507,145.3727924,,965000.0
1554,29757,2017986063,https://www.domain.com.au/3-jardine-court-sandhurst-vic-3977-2017986063,Hodges Carrum Downs,https://www.domain.com.au/real-estate-agencies/hodgescarrumdowns-29757,Hodges Carrum Downs,2.0,3,2.0,3977,House,PTSD,Vic,Jardine,3,Ct,Sandhurst,-38.0876355,145.2031807,,
1555,3935,2017999181,https://www.domain.com.au/117-222-bay-road-sandringham-vic-3191-2017999181,Buxton Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/buxtonrealestatesandringham-3935,Buxton Sandringham,1.0,2,1.0,3191,Unit,PTSD,Vic,Bay,222,Rd,Sandringham,-37.9549655,145.0256543,117,532000.0
1556,11993,2018045162,https://www.domain.com.au/410-mount-dandenong-tourist-road-sassafras-vic-3787-2018045162,Barry Plant Emerald ,https://www.domain.com.au/real-estate-agencies/barryplantemerald-11993,Barry Plant Emerald,2.0,4,1.0,3787,House,PTSD,Vic,Mount Dandenong Tourist,410,Rd,Sassafras,-37.8629579,145.3571925,,1250000.0
1557,11842,2018059991,https://www.domain.com.au/7-goya-court-scoresby-vic-3179-2018059991,Melcorp Real Estate,https://www.domain.com.au/real-estate-agencies/melcorprealestate-11842,Melcorp Real Estate,2.0,3,2.0,3179,House,AUSA,Vic,Goya,7,Ct,Scoresby,-37.89377,145.2218426,,910000.0
1558,36088,2018048422,https://www.domain.com.au/18-gowrie-court-seabrook-vic-3028-2018048422,One Agency Property Partners,https://www.domain.com.au/real-estate-agencies/oneagencypropertypartners-36088,One Agency Property Partners,2.0,4,2.0,3028,House,PTSD,Vic,Gowrie,18,Ct,Seabrook,-37.87991239999999,144.763154,,982500.0
1559,36088,2017896914,https://www.domain.com.au/2-14-shane-avenue-seabrook-vic-3028-2017896914,One Agency Property Partners,https://www.domain.com.au/real-estate-agencies/oneagencypropertypartners-36088,One Agency Property Partners,1.0,2,2.0,3028,House,PTSD,Vic,Shane,14,Av,Seabrook,-37.8748624,144.7570167,2,457000.0
1560,26103,2018043058,https://www.domain.com.au/38-austin-road-seaford-vic-3198-2018043058,OBrien Real Estate Carrum Downs,https://www.domain.com.au/real-estate-agencies/obrienrealestatecarrumdowns-26103,OBrien Real Estate Carrum Downs,2.0,3,1.0,3198,House,PTSD,Vic,Austin,38,Rd,Seaford,-38.105686,145.1346734,,880000.0
1561,23741,2018028096,https://www.domain.com.au/56-kirkwood-avenue-seaford-vic-3198-2018028096,Aquire,https://www.domain.com.au/real-estate-agencies/aquire-23741,HAR Frankston,2.0,4,2.0,3198,House,PTSD,Vic,Kirkwood,56,Av,Seaford,-38.1210542,145.1306212,,1040000.0
1562,26896,2017784092,https://www.domain.com.au/23-birdwood-avenue-sebastopol-vic-3356-2017784092,Buxton Ballarat,https://www.domain.com.au/real-estate-agencies/buxtonballarat-26896,Buxton Ballarat,1.0,3,2.0,3356,House,PTSD,Vic,Birdwood,23,Av,Sebastopol,-37.5978426,143.838268,,480000.0
1563,13411,2018067391,https://www.domain.com.au/7-bridge-street-sebastopol-vic-3356-2018067391,Ballarat Real Estate,https://www.domain.com.au/real-estate-agencies/ballaratrealestate-13411,Ballarat Real Estate,1.0,4,3.0,3356,House,PTSD,Vic,Bridge,7,St,Sebastopol,-37.5988087,143.8426182,,440000.0
1564,26896,2017667088,https://www.domain.com.au/14-vale-street-sebastopol-vic-3356-2017667088,Buxton Ballarat,https://www.domain.com.au/real-estate-agencies/buxtonballarat-26896,Buxton Ballarat,2.0,4,1.0,3356,House,PTSD,Vic,Vale,14,St,Sebastopol,-37.604035,143.8379286,,468000.0
1565,6936,2018079607,https://www.domain.com.au/4-18-verdon-street-sebastopol-vic-3356-2018079607,Jellis Craig Ballarat,https://www.domain.com.au/real-estate-agencies/jelliscraigballarat-6936,Jellis Craig Ballarat,1.0,2,1.0,3356,Townhouse,PTSD,Vic,Verdon,18,St,Sebastopol,-37.5842941,143.8367073,4,350000.0
1566,13411,2017993788,https://www.domain.com.au/61-yarrowee-street-sebastopol-vic-3356-2017993788,Ballarat Real Estate,https://www.domain.com.au/real-estate-agencies/ballaratrealestate-13411,Ballarat Real Estate,1.0,3,5.0,3356,House,PTSD,Vic,Yarrowee,61,St,Sebastopol,-37.5885001,143.8431472,,360000.0
1567,17825,2018058588,https://www.domain.com.au/98-albert-street-seddon-vic-3011-2018058588,Ray White Glenroy,https://www.domain.com.au/real-estate-agencies/raywhiteglenroy-17825,Ray White Glenroy,1.0,3,1.0,3011,House,AUSD,Vic,Albert,98,St,Seddon,-37.8063513,144.8967407,,1355000.0
1568,16499,2017909012,https://www.domain.com.au/1a-cuthbert-street-seddon-vic-3011-2017909012,Sweeney Estate Agents Yarraville,https://www.domain.com.au/real-estate-agencies/sweeneyestateagentsyarraville-16499,Sweeney Estate Agents Yarraville,1.0,3,2.0,3011,House,PTSD,Vic,Cuthbert,1A,St,Seddon,-37.804748,144.890674,,900000.0
1569,20880,2017760704,https://www.domain.com.au/113-pilgrim-street-seddon-vic-3011-2017760704,Village Real Estate Seddon,https://www.domain.com.au/real-estate-agencies/villagerealestateseddon-20880,Village Real Estate - Seddon,2.0,4,1.0,3011,House,PTSD,Vic,Pilgrim,113,St,Seddon,-37.80524339999999,144.8905936,,
1570,4280,2018048106,https://www.domain.com.au/5-james-street-selby-vic-3159-2018048106,Chandler & Co Real Estate,https://www.domain.com.au/real-estate-agencies/chandlercorealestate-4280,Chandler & Co Real Estate,1.0,4,2.0,3159,House,PTSD,Vic,James,5,St,Selby,-37.9136245,145.3743964,,765000.0
1571,26219,2018032544,https://www.domain.com.au/124-anzac-avenue-seymour-vic-3660-2018032544,A Little Birdie Told Me,https://www.domain.com.au/real-estate-agencies/alittlebirdietoldme-26219,A Little Birdie Told Me,2.0,3,4.0,3660,House,PTSD,Vic,Anzac,124,Av,Seymour,-37.0309863,145.1464863,,
1572,26219,2017870115,https://www.domain.com.au/24-bush-pea-drive-seymour-vic-3660-2017870115,A Little Birdie Told Me,https://www.domain.com.au/real-estate-agencies/alittlebirdietoldme-26219,A Little Birdie Told Me,2.0,4,2.0,3660,House,PTSD,Vic,Bush Pea,24,Dr,Seymour,-37.0414095,145.1818812,,
1573,8642,2017995108,https://www.domain.com.au/70-brauman-street-shepparton-vic-3630-2017995108,Gagliardi Scott Real Estate,https://www.domain.com.au/real-estate-agencies/gagliardiscottrealestate-8642,Gagliardi Scott Real Estate,2.0,3,2.0,3630,House,PTSD,Vic,Brauman,70,St,Shepparton,-36.3578161,145.4012896,,
1574,24072,2018112172,https://www.domain.com.au/8-glenroy-court-shepparton-vic-3630-2018112172,Cardamone Real Estate,https://www.domain.com.au/real-estate-agencies/cardamonerealestate-24072,Cardamone Real Estate,2.0,3,3.0,3630,House,PTSD,Vic,Glenroy,8,Ct,Shepparton,-36.3562178,145.3719299,,
1575,24072,2018103351,https://www.domain.com.au/9-handley-court-shepparton-vic-3630-2018103351,Cardamone Real Estate,https://www.domain.com.au/real-estate-agencies/cardamonerealestate-24072,Cardamone Real Estate,2.0,4,3.0,3630,House,PTSD,Vic,Handley,9,Ct,Shepparton,-36.3589506,145.4065762,,
1576,24072,2018108681,https://www.domain.com.au/81-kittles-road-shepparton-vic-3630-2018108681,Cardamone Real Estate,https://www.domain.com.au/real-estate-agencies/cardamonerealestate-24072,Cardamone Real Estate,2.0,4,0.0,3630,House,PTSD,Vic,Kittles,81,Rd,Shepparton,-36.3552026,145.3750664,,825000.0
1577,7630,2017957984,https://www.domain.com.au/unit-5-182-knight-st-shepparton-vic-3630-2017957984,Youngs & Co Real Estate,https://www.domain.com.au/real-estate-agencies/youngscorealestate-7630,Youngs & Co Real Estate,2.0,3,2.0,3630,Unit,PTSD,Vic,Knight,182,St,Shepparton,-36.3761473,145.4116924,5,365000.0
1578,8642,2017941581,https://www.domain.com.au/21-merino-drive-shepparton-vic-3630-2017941581,Gagliardi Scott Real Estate,https://www.domain.com.au/real-estate-agencies/gagliardiscottrealestate-8642,Gagliardi Scott Real Estate,2.0,4,2.0,3630,House,PTSD,Vic,Merino,21,Dr,Shepparton,-36.3517091,145.4121011,,
1579,16716,2017863374,https://www.domain.com.au/1-monash-street-shepparton-vic-3630-2017863374,Ray Dobson Real Estate,https://www.domain.com.au/real-estate-agencies/raydobsonrealestate-16716,Ray Dobson Real Estate,2.0,4,2.0,3630,House,PTSD,Vic,Monash,1,St,Shepparton,-36.3667189,145.4065654,,
1580,8642,2018049994,https://www.domain.com.au/13-rule-street-shepparton-vic-3630-2018049994,Gagliardi Scott Real Estate,https://www.domain.com.au/real-estate-agencies/gagliardiscottrealestate-8642,Gagliardi Scott Real Estate,1.0,3,2.0,3630,House,PTSD,Vic,Rule,13,St,Shepparton,-36.3664919,145.4117839,,
1581,24072,2017995287,https://www.domain.com.au/6-sabri-drive-shepparton-vic-3630-2017995287,Cardamone Real Estate,https://www.domain.com.au/real-estate-agencies/cardamonerealestate-24072,Cardamone Real Estate,2.0,3,2.0,3630,House,PTSD,Vic,Sabri,6,Dr,Shepparton,-36.3567962,145.4048789,,685000.0
1582,24072,2017988518,https://www.domain.com.au/6-victoria-street-shepparton-vic-3630-2017988518,Cardamone Real Estate,https://www.domain.com.au/real-estate-agencies/cardamonerealestate-24072,Cardamone Real Estate,2.0,4,1.0,3630,House,PTSD,Vic,Victoria,6,St,Shepparton,-36.3912077,145.3991274,,410000.0
1583,8642,2018105091,https://www.domain.com.au/18-wyndham-street-shepparton-vic-3630-2018105091,Gagliardi Scott Real Estate,https://www.domain.com.au/real-estate-agencies/gagliardiscottrealestate-8642,Gagliardi Scott Real Estate,1.0,3,1.0,3630,House,PTSD,Vic,Wyndham,18,St,Shepparton,-36.3683685,145.4015979,,
1584,34380,2017778242,https://www.domain.com.au/10-market-court-skye-vic-3977-2017778242,Milestone Real Estate,https://www.domain.com.au/real-estate-agencies/milestonerealestate-34380,Milestone Real Estate,2.0,3,2.0,3977,House,PTSD,Vic,Market,10,Ct,Skye,-38.0933363,145.1989742,,713000.0
1585,31225,2017579880,https://www.domain.com.au/23-rodney-court-skye-vic-3977-2017579880,Area Specialist Keysborough,https://www.domain.com.au/real-estate-agencies/areaspecialistkeysborough-31225,Area Specialist Keysborough,2.0,3,1.0,3977,House,PTSD,Vic,Rodney,23,Ct,Skye,-38.095375,145.1993621,,735000.0
1586,13411,2018053135,https://www.domain.com.au/625-armstrong-street-north-soldiers-hill-vic-3350-2018053135,Ballarat Real Estate,https://www.domain.com.au/real-estate-agencies/ballaratrealestate-13411,Ballarat Real Estate,2.0,3,1.0,3350,House,PTSD,Vic,Armstrong,625,St N,Soldiers Hill,-37.5466442,143.8587625,,822500.0
1587,6936,2017980351,https://www.domain.com.au/209-chisholm-street-soldiers-hill-vic-3350-2017980351,Jellis Craig Ballarat,https://www.domain.com.au/real-estate-agencies/jelliscraigballarat-6936,Jellis Craig Ballarat,1.0,3,2.0,3350,House,PTSD,Vic,Chisholm,209,St,Soldiers Hill,-37.5490648,143.8637703,,765000.0
1588,5808,2018051842,https://www.domain.com.au/3-619-neill-street-soldiers-hill-vic-3350-2018051842,PRDnationwide Ballarat,https://www.domain.com.au/real-estate-agencies/prdnationwideballarat-5808,PRD Ballarat,1.0,1,1.0,3350,Unit,PTSD,Vic,Neill,619,St,Soldiers Hill,-37.547492,143.8613865,3,235000.0
1589,8517,2017928993,https://www.domain.com.au/58-kennedy-road-somers-vic-3927-2017928993,The Coast Real Estate,https://www.domain.com.au/real-estate-agencies/thecoastrealestate-8517,The Coast Real Estate,2.0,4,2.0,3927,House,PTSD,Vic,Kennedy,58,Rd,Somers,-38.391854,145.171127,,
1590,12914,2017814324,https://www.domain.com.au/25-beaconsfield-court-somerville-vic-3912-2017814324,L.Cooper Real Estate - Somerville,https://www.domain.com.au/real-estate-agencies/lcooperrealestatesomerville-12914,L Cooper Somerville,2.0,4,2.0,3912,House,PTSD,Vic,Beaconsfield,25,Ct,Somerville,-38.2241235,145.1665721,,
1591,12914,2017792764,https://www.domain.com.au/6-beaconsfield-court-somerville-vic-3912-2017792764,L.Cooper Real Estate - Somerville,https://www.domain.com.au/real-estate-agencies/lcooperrealestatesomerville-12914,L Cooper Somerville,2.0,4,2.0,3912,House,PTSD,Vic,Beaconsfield,6,Ct,Somerville,-38.2242008,145.1679642,,
1592,12914,2017979725,https://www.domain.com.au/15a-clarinda-street-somerville-vic-3912-2017979725,L.Cooper Real Estate - Somerville,https://www.domain.com.au/real-estate-agencies/lcooperrealestatesomerville-12914,L Cooper Somerville,2.0,3,2.0,3912,House,PTSD,Vic,Clarinda,15a,St,Somerville,-38.2300083,145.1774059,,
1593,17898,2018024364,https://www.domain.com.au/55-deanswood-drive-somerville-vic-3912-2018024364,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,1.0,3,4.0,3912,House,PTSD,Vic,Deanswood,55,Dr,Somerville,-38.2325209,145.1819348,,740000.0
1594,11919,2017961439,https://www.domain.com.au/1-27-eramosa-road-east-somerville-vic-3912-2017961439,Eview Group - Australia,https://www.domain.com.au/real-estate-agencies/eviewgroupaustralia-11919,Eview Group,1.0,1,1.0,3912,House,PTSD,Vic,Eramosa,27,Rd E,Somerville,-38.2240922,145.1892031,1,496000.0
1595,12914,2017804409,https://www.domain.com.au/1-kent-place-somerville-vic-3912-2017804409,L.Cooper Real Estate - Somerville,https://www.domain.com.au/real-estate-agencies/lcooperrealestatesomerville-12914,L Cooper Somerville,2.0,3,1.0,3912,House,PTSD,Vic,Kent,1,Pl,Somerville,-38.229198,145.1664404,,
1596,34898,2017771165,https://www.domain.com.au/6-pamela-court-somerville-vic-3912-2017771165,Stockdale & Leggo - Central,https://www.domain.com.au/real-estate-agencies/stockdaleleggocentral-34898,S&L Central,2.0,4,6.0,3912,House,PTSD,Vic,Pamela,6,Ct,Somerville,-38.2231348,145.1606294,,1050000.0
1597,12914,2018016615,https://www.domain.com.au/20-sullivan-drive-somerville-vic-3912-2018016615,L.Cooper Real Estate - Somerville,https://www.domain.com.au/real-estate-agencies/lcooperrealestatesomerville-12914,L Cooper Somerville,2.0,3,2.0,3912,House,PTSD,Vic,Sullivan,20,Dr,Somerville,-38.2247071,145.1841106,,
1598,16708,2018068828,https://www.domain.com.au/7-zsi-zsi-court-somerville-vic-3912-2018068828,Harcourts JT & Co,https://www.domain.com.au/real-estate-agencies/harcourtsjtco-16708,HAR JT & Co,1.0,3,3.0,3912,House,PTSD,Vic,Zsi Zsi,7,Ct,Somerville,-38.2230594,145.1584733,,805000.0
1599,21666,2018045661,https://www.domain.com.au/14-epsom-street-wonthaggi-vic-3995-2018045661,Ray White Wonthaggi,https://www.domain.com.au/real-estate-agencies/raywhitewonthaggi-21666,RW Wonthaggi,1.0,3,2.0,3995,House,PTSD,Vic,Epsom,14,St,South Dudley,-38.5991846,145.5774459,,450000.0
1600,17566,2018048779,https://www.domain.com.au/421-dorcas-street-south-melbourne-vic-3205-2018048779,Jellis Craig Port Phillip,https://www.domain.com.au/real-estate-agencies/jelliscraigportphillip-17566,Jellis Craig Port Phillip Pty Ltd,2.0,3,2.0,3205,House,AUSD,Vic,Dorcas,421,St,South Melbourne,-37.835949,144.951465,,
1601,18211,2018067504,https://www.domain.com.au/8-lyell-street-south-melbourne-vic-3205-2018067504,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,Marshall White - Port Phillip,1.0,3,1.0,3205,House,AUSD,Vic,Lyell,8,St,South Melbourne,-37.836417,144.951398,,1945000.0
1602,17841,2017899879,https://www.domain.com.au/2201-50-albert-road-south-melbourne-vic-3205-2017899879,The Hopkins Group,https://www.domain.com.au/real-estate-agencies/thehopkinsgroup,The Hopkins Group,1.0,2,1.0,3205,Unit,PTSD,Vic,Albert,50,Rd,South Melbourne,-37.8340743,144.9710361,2201,470000.0
1603,20626,2017917676,https://www.domain.com.au/103-99-palmerston-crescent-south-melbourne-vic-3205-2017917676,Ray White Southbank & Port Phillip,https://www.domain.com.au/real-estate-agencies/raywhitesouthbankportphillip-20626,RW Southbank & Port Phillip,1.0,1,0.0,3205,Unit,PTSD,Vic,Palmerston,99,Cr,South Melbourne,-37.8362161,144.9672523,103,370000.0
1604,232,2018073079,https://www.domain.com.au/305-39-park-street-south-melbourne-vic-3205-2018073079,MICM Real Estate,https://www.domain.com.au/real-estate-agencies/micmrealestate-232,MICM Real Estate,2.0,2,1.0,3205,Unit,PTSD,Vic,Park,39,St,South Melbourne,-37.83340219999999,144.9690569,305,570000.0
1605,232,2018060315,https://www.domain.com.au/313-148-wells-street-south-melbourne-vic-3205-2018060315,MICM Real Estate,https://www.domain.com.au/real-estate-agencies/micmrealestate-232,MICM Real Estate,1.0,2,1.0,3205,Unit,PTSD,Vic,Wells,148,St,South Melbourne,-37.830804,144.969358,313,600000.0
1606,34804,2018059864,https://www.domain.com.au/16-chamonix-pde-south-morang-vic-3752-2018059864,YPA Estate Agents Doreen Mernda,https://www.domain.com.au/real-estate-agencies/ypaestateagentsdoreenmernda-34804,YPA Doreen / Mernda,2.0,3,1.0,3752,House,AUSD,Vic,Chamonix,16,Pde,South Morang,-37.61842559999999,145.0957543,,631500.0
1607,12621,2018067415,https://www.domain.com.au/14-pipit-circuit-south-morang-vic-3752-2018067415,Ray White Mill Park,https://www.domain.com.au/real-estate-agencies/raywhitemillpark-12621,Ray White Mill Park,2.0,3,2.0,3752,House,AUSD,Vic,Pipit,14,Cct,South Morang,-37.6380359,145.092221,,710000.0
1608,12623,2018062956,https://www.domain.com.au/25-st-claire-avenue-south-morang-vic-3752-2018062956,Ray White South Morang,https://www.domain.com.au/real-estate-agencies/raywhitesouthmorang-12623,RW South Morang,2.0,4,2.0,3752,House,AUPI,Vic,St Claire,25,Av,South Morang,-37.6386466,145.0659413,,
1609,4241,2018075718,https://www.domain.com.au/7-raphael-rise-south-morang-vic-3752-2018075718,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,Morrison Kleeman E A,2.0,5,3.0,3752,House,PTSD,Vic,Raphael,7,Ri,South Morang,-37.6332718,145.0627107,,1266000.0
1610,21535,2018063603,https://www.domain.com.au/56-fawkner-street-south-yarra-vic-3141-2018063603,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,Jellis Craig Richmond & Surrounds,1.0,2,0.0,3141,House,AUSD,Vic,Fawkner,56,St,South Yarra,-37.842289,144.989384,,
1611,3276,2018066451,https://www.domain.com.au/2-53-millswyn-street-south-yarra-vic-3141-2018066451,Biggin & Scott Stonnington,https://www.domain.com.au/real-estate-agencies/bigginscottstonnington-3276,Biggin & Scott Stonnington,1.0,1,1.0,3141,Unit,AUSP,Vic,Millswyn,53,St,South Yarra,-37.8360293,144.9799645,2,
